chr22	16000000	16000000	27
chr22	17000000	17000000	140
chr22	18000000	18000000	136
chr22	18000000	19000000	2
chr22	19000000	19000000	190
chr22	18000000	20000000	6
chr22	19000000	20000000	1
chr22	20000000	20000000	126
chr22	19000000	21000000	2
chr22	20000000	21000000	1
chr22	21000000	21000000	106
chr22	21000000	22000000	1
chr22	22000000	22000000	165
chr22	18000000	23000000	1
chr22	20000000	23000000	1
chr22	23000000	23000000	220
chr22	21000000	24000000	1
chr22	22000000	24000000	1
chr22	23000000	24000000	10
chr22	24000000	24000000	171
chr22	23000000	25000000	5
chr22	25000000	25000000	143
chr22	25000000	26000000	7
chr22	26000000	26000000	209
chr22	26000000	27000000	4
chr22	27000000	27000000	186
chr22	26000000	28000000	2
chr22	27000000	28000000	3
chr22	28000000	28000000	199
chr22	28000000	29000000	4
chr22	29000000	29000000	182
chr22	27000000	30000000	1
chr22	28000000	30000000	3
chr22	29000000	30000000	2
chr22	30000000	30000000	182
chr22	27000000	31000000	1
chr22	28000000	31000000	1
chr22	30000000	31000000	3
chr22	31000000	31000000	194
chr22	26000000	32000000	1
chr22	31000000	32000000	2
chr22	32000000	32000000	191
chr22	25000000	33000000	1
chr22	26000000	33000000	2
chr22	30000000	33000000	1
chr22	31000000	33000000	1
chr22	32000000	33000000	2
chr22	33000000	33000000	172
chr22	30000000	34000000	4
chr22	31000000	34000000	1
chr22	32000000	34000000	1
chr22	33000000	34000000	5
chr22	34000000	34000000	184
chr22	31000000	35000000	1
chr22	32000000	35000000	1
chr22	33000000	35000000	1
chr22	34000000	35000000	3
chr22	35000000	35000000	192
chr22	33000000	36000000	1
chr22	34000000	36000000	1
chr22	35000000	36000000	7
chr22	36000000	36000000	196
chr22	22000000	37000000	1
chr22	28000000	37000000	1
chr22	30000000	37000000	2
chr22	33000000	37000000	1
chr22	37000000	37000000	200
chr22	29000000	38000000	1
chr22	37000000	38000000	3
chr22	38000000	38000000	168
chr22	30000000	39000000	1
chr22	32000000	39000000	2
chr22	34000000	39000000	1
chr22	36000000	39000000	2
chr22	38000000	39000000	3
chr22	39000000	39000000	165
chr22	37000000	40000000	1
chr22	39000000	40000000	3
chr22	40000000	40000000	172
chr22	20000000	41000000	1
chr22	40000000	41000000	2
chr22	41000000	41000000	211
chr22	21000000	42000000	1
chr22	40000000	42000000	2
chr22	41000000	42000000	9
chr22	42000000	42000000	184
chr22	19000000	43000000	1
chr22	32000000	43000000	1
chr22	33000000	43000000	2
chr22	35000000	43000000	1
chr22	39000000	43000000	1
chr22	41000000	43000000	2
chr22	42000000	43000000	2
chr22	43000000	43000000	210
chr22	32000000	44000000	1
chr22	34000000	44000000	2
chr22	36000000	44000000	2
chr22	38000000	44000000	1
chr22	43000000	44000000	1
chr22	44000000	44000000	170
chr22	30000000	45000000	1
chr22	33000000	45000000	1
chr22	34000000	45000000	5
chr22	35000000	45000000	1
chr22	37000000	45000000	4
chr22	43000000	45000000	1
chr22	45000000	45000000	180
chr22	21000000	46000000	1
chr22	33000000	46000000	1
chr22	38000000	46000000	4
chr22	42000000	46000000	2
chr22	43000000	46000000	4
chr22	44000000	46000000	2
chr22	45000000	46000000	1
chr22	46000000	46000000	187
chr22	22000000	47000000	1
chr22	26000000	47000000	1
chr22	27000000	47000000	1
chr22	33000000	47000000	3
chr22	37000000	47000000	3
chr22	38000000	47000000	1
chr22	46000000	47000000	4
chr22	47000000	47000000	160
chr22	21000000	48000000	1
chr22	25000000	48000000	1
chr22	26000000	48000000	1
chr22	27000000	48000000	1
chr22	28000000	48000000	4
chr22	45000000	48000000	1
chr22	47000000	48000000	2
chr22	48000000	48000000	179
chr22	21000000	49000000	1
chr22	22000000	49000000	2
chr22	45000000	49000000	1
chr22	48000000	49000000	4
chr22	49000000	49000000	189
chr22	22000000	50000000	1
chr22	23000000	50000000	2
chr22	50000000	50000000	214
chr22	50000000	51000000	3
chr22	51000000	51000000	34
