chr22	16000000	16000000	17
chr22	17000000	17000000	160
chr22	18000000	18000000	155
chr22	17000000	19000000	2
chr22	18000000	19000000	3
chr22	19000000	19000000	207
chr22	17000000	20000000	1
chr22	18000000	20000000	3
chr22	19000000	20000000	3
chr22	20000000	20000000	115
chr22	18000000	21000000	1
chr22	20000000	21000000	1
chr22	21000000	21000000	117
chr22	21000000	22000000	1
chr22	22000000	22000000	220
chr22	21000000	23000000	2
chr22	22000000	23000000	1
chr22	23000000	23000000	198
chr22	21000000	24000000	1
chr22	22000000	24000000	4
chr22	23000000	24000000	2
chr22	24000000	24000000	219
chr22	23000000	25000000	1
chr22	24000000	25000000	2
chr22	25000000	25000000	177
chr22	25000000	26000000	6
chr22	26000000	26000000	200
chr22	25000000	27000000	2
chr22	26000000	27000000	1
chr22	27000000	27000000	213
chr22	22000000	28000000	1
chr22	25000000	28000000	1
chr22	27000000	28000000	3
chr22	28000000	28000000	200
chr22	21000000	29000000	1
chr22	27000000	29000000	2
chr22	28000000	29000000	1
chr22	29000000	29000000	205
chr22	21000000	30000000	1
chr22	26000000	30000000	1
chr22	28000000	30000000	1
chr22	30000000	30000000	216
chr22	24000000	31000000	1
chr22	25000000	31000000	3
chr22	29000000	31000000	1
chr22	31000000	31000000	192
chr22	25000000	32000000	1
chr22	26000000	32000000	2
chr22	30000000	32000000	1
chr22	31000000	32000000	2
chr22	32000000	32000000	216
chr22	27000000	33000000	5
chr22	31000000	33000000	1
chr22	32000000	33000000	1
chr22	33000000	33000000	213
chr22	24000000	34000000	1
chr22	25000000	34000000	1
chr22	26000000	34000000	1
chr22	28000000	34000000	3
chr22	29000000	34000000	1
chr22	30000000	34000000	1
chr22	32000000	34000000	1
chr22	33000000	34000000	3
chr22	34000000	34000000	217
chr22	22000000	35000000	1
chr22	28000000	35000000	1
chr22	29000000	35000000	1
chr22	34000000	35000000	3
chr22	35000000	35000000	210
chr22	26000000	36000000	4
chr22	30000000	36000000	1
chr22	35000000	36000000	4
chr22	36000000	36000000	193
chr22	29000000	37000000	1
chr22	31000000	37000000	1
chr22	36000000	37000000	2
chr22	37000000	37000000	202
chr22	25000000	38000000	1
chr22	31000000	38000000	2
chr22	34000000	38000000	3
chr22	38000000	38000000	210
chr22	26000000	39000000	1
chr22	29000000	39000000	1
chr22	33000000	39000000	1
chr22	36000000	39000000	1
chr22	38000000	39000000	1
chr22	39000000	39000000	187
chr22	24000000	40000000	1
chr22	29000000	40000000	1
chr22	30000000	40000000	1
chr22	33000000	40000000	3
chr22	38000000	40000000	1
chr22	39000000	40000000	3
chr22	40000000	40000000	184
chr22	37000000	41000000	1
chr22	39000000	41000000	1
chr22	40000000	41000000	5
chr22	41000000	41000000	197
chr22	39000000	42000000	2
chr22	40000000	42000000	1
chr22	41000000	42000000	1
chr22	42000000	42000000	186
chr22	29000000	43000000	1
chr22	33000000	43000000	1
chr22	39000000	43000000	1
chr22	42000000	43000000	2
chr22	43000000	43000000	209
chr22	25000000	44000000	2
chr22	33000000	44000000	2
chr22	34000000	44000000	1
chr22	35000000	44000000	1
chr22	43000000	44000000	3
chr22	44000000	44000000	218
chr22	30000000	45000000	1
chr22	37000000	45000000	1
chr22	39000000	45000000	2
chr22	44000000	45000000	3
chr22	45000000	45000000	197
chr22	26000000	46000000	4
chr22	28000000	46000000	5
chr22	35000000	46000000	2
chr22	36000000	46000000	2
chr22	45000000	46000000	3
chr22	46000000	46000000	206
chr22	26000000	47000000	2
chr22	27000000	47000000	7
chr22	28000000	47000000	1
chr22	29000000	47000000	2
chr22	35000000	47000000	1
chr22	36000000	47000000	3
chr22	39000000	47000000	2
chr22	43000000	47000000	1
chr22	45000000	47000000	1
chr22	46000000	47000000	1
chr22	47000000	47000000	230
chr22	21000000	48000000	1
chr22	22000000	48000000	1
chr22	24000000	48000000	1
chr22	25000000	48000000	1
chr22	29000000	48000000	1
chr22	30000000	48000000	2
chr22	31000000	48000000	2
chr22	33000000	48000000	2
chr22	34000000	48000000	3
chr22	40000000	48000000	2
chr22	42000000	48000000	1
chr22	46000000	48000000	1
chr22	48000000	48000000	209
chr22	27000000	49000000	4
chr22	28000000	49000000	2
chr22	29000000	49000000	1
chr22	34000000	49000000	2
chr22	45000000	49000000	1
chr22	47000000	49000000	2
chr22	48000000	49000000	1
chr22	49000000	49000000	194
chr22	21000000	50000000	4
chr22	22000000	50000000	3
chr22	23000000	50000000	1
chr22	24000000	50000000	3
chr22	25000000	50000000	2
chr22	27000000	50000000	1
chr22	28000000	50000000	1
chr22	30000000	50000000	2
chr22	35000000	50000000	2
chr22	49000000	50000000	2
chr22	50000000	50000000	193
chr22	51000000	51000000	47
