chr20	0	chr20	0	196
chr20	0	chr20	1000000	2
chr20	1000000	chr20	1000000	245
chr20	0	chr20	2000000	1
chr20	2000000	chr20	2000000	219
chr20	3000000	chr20	3000000	225
chr20	3000000	chr20	4000000	5
chr20	4000000	chr20	4000000	215
chr20	4000000	chr20	5000000	5
chr20	5000000	chr20	5000000	221
chr20	5000000	chr20	6000000	1
chr20	6000000	chr20	6000000	210
chr20	6000000	chr20	7000000	4
chr20	7000000	chr20	7000000	199
chr20	0	chr20	8000000	2
chr20	6000000	chr20	8000000	6
chr20	7000000	chr20	8000000	1
chr20	8000000	chr20	8000000	250
chr20	4000000	chr20	9000000	1
chr20	5000000	chr20	9000000	4
chr20	6000000	chr20	9000000	1
chr20	8000000	chr20	9000000	7
chr20	9000000	chr20	9000000	251
chr20	9000000	chr20	10000000	4
chr20	10000000	chr20	10000000	219
chr20	8000000	chr20	11000000	1
chr20	9000000	chr20	11000000	1
chr20	10000000	chr20	11000000	8
chr20	11000000	chr20	11000000	229
chr20	7000000	chr20	12000000	3
chr20	11000000	chr20	12000000	2
chr20	12000000	chr20	12000000	243
chr20	7000000	chr20	13000000	1
chr20	8000000	chr20	13000000	3
chr20	10000000	chr20	13000000	1
chr20	11000000	chr20	13000000	1
chr20	12000000	chr20	13000000	4
chr20	13000000	chr20	13000000	198
chr20	0	chr20	14000000	1
chr20	6000000	chr20	14000000	2
chr20	7000000	chr20	14000000	2
chr20	8000000	chr20	14000000	3
chr20	14000000	chr20	14000000	246
chr20	0	chr20	15000000	1
chr20	7000000	chr20	15000000	1
chr20	14000000	chr20	15000000	12
chr20	15000000	chr20	15000000	214
chr20	0	chr20	16000000	1
chr20	1000000	chr20	16000000	2
chr20	6000000	chr20	16000000	1
chr20	7000000	chr20	16000000	5
chr20	13000000	chr20	16000000	1
chr20	14000000	chr20	16000000	5
chr20	15000000	chr20	16000000	5
chr20	16000000	chr20	16000000	230
chr20	3000000	chr20	17000000	1
chr20	4000000	chr20	17000000	2
chr20	6000000	chr20	17000000	1
chr20	14000000	chr20	17000000	2
chr20	15000000	chr20	17000000	1
chr20	16000000	chr20	17000000	5
chr20	17000000	chr20	17000000	218
chr20	0	chr20	18000000	2
chr20	1000000	chr20	18000000	1
chr20	9000000	chr20	18000000	1
chr20	16000000	chr20	18000000	1
chr20	17000000	chr20	18000000	5
chr20	18000000	chr20	18000000	194
chr20	13000000	chr20	19000000	1
chr20	14000000	chr20	19000000	2
chr20	15000000	chr20	19000000	4
chr20	16000000	chr20	19000000	1
chr20	18000000	chr20	19000000	5
chr20	19000000	chr20	19000000	238
chr20	7000000	chr20	20000000	1
chr20	12000000	chr20	20000000	2
chr20	14000000	chr20	20000000	1
chr20	15000000	chr20	20000000	1
chr20	16000000	chr20	20000000	1
chr20	18000000	chr20	20000000	1
chr20	19000000	chr20	20000000	8
chr20	20000000	chr20	20000000	197
chr20	13000000	chr20	21000000	4
chr20	14000000	chr20	21000000	1
chr20	15000000	chr20	21000000	1
chr20	16000000	chr20	21000000	1
chr20	19000000	chr20	21000000	1
chr20	20000000	chr20	21000000	8
chr20	21000000	chr20	21000000	228
chr20	8000000	chr20	22000000	1
chr20	9000000	chr20	22000000	7
chr20	10000000	chr20	22000000	2
chr20	11000000	chr20	22000000	1
chr20	19000000	chr20	22000000	2
chr20	20000000	chr20	22000000	1
chr20	21000000	chr20	22000000	8
chr20	22000000	chr20	22000000	230
chr20	10000000	chr20	23000000	3
chr20	11000000	chr20	23000000	1
