chr20	0	chr20	0	188
chr20	0	chr20	1000000	3
chr20	1000000	chr20	1000000	230
chr20	1000000	chr20	2000000	7
chr20	2000000	chr20	2000000	203
chr20	1000000	chr20	3000000	2
chr20	2000000	chr20	3000000	4
chr20	3000000	chr20	3000000	222
chr20	3000000	chr20	4000000	2
chr20	4000000	chr20	4000000	207
chr20	4000000	chr20	5000000	2
chr20	5000000	chr20	5000000	207
chr20	5000000	chr20	6000000	1
chr20	6000000	chr20	6000000	187
chr20	7000000	chr20	7000000	189
chr20	6000000	chr20	8000000	4
chr20	7000000	chr20	8000000	1
chr20	8000000	chr20	8000000	193
chr20	4000000	chr20	9000000	2
chr20	5000000	chr20	9000000	1
chr20	7000000	chr20	9000000	1
chr20	8000000	chr20	9000000	3
chr20	9000000	chr20	9000000	180
chr20	4000000	chr20	10000000	1
chr20	5000000	chr20	10000000	1
chr20	6000000	chr20	10000000	1
chr20	7000000	chr20	10000000	1
chr20	9000000	chr20	10000000	3
chr20	10000000	chr20	10000000	201
chr20	10000000	chr20	11000000	7
chr20	11000000	chr20	11000000	209
chr20	7000000	chr20	12000000	3
chr20	9000000	chr20	12000000	1
chr20	10000000	chr20	12000000	1
chr20	11000000	chr20	12000000	1
chr20	12000000	chr20	12000000	229
chr20	6000000	chr20	13000000	2
chr20	7000000	chr20	13000000	3
chr20	9000000	chr20	13000000	3
chr20	11000000	chr20	13000000	3
chr20	12000000	chr20	13000000	2
chr20	13000000	chr20	13000000	239
chr20	6000000	chr20	14000000	1
chr20	14000000	chr20	14000000	197
chr20	6000000	chr20	15000000	1
chr20	12000000	chr20	15000000	2
chr20	13000000	chr20	15000000	2
chr20	14000000	chr20	15000000	5
chr20	15000000	chr20	15000000	213
chr20	0	chr20	16000000	1
chr20	7000000	chr20	16000000	3
chr20	8000000	chr20	16000000	1
chr20	12000000	chr20	16000000	4
chr20	13000000	chr20	16000000	3
chr20	15000000	chr20	16000000	3
chr20	16000000	chr20	16000000	189
chr20	15000000	chr20	17000000	6
chr20	16000000	chr20	17000000	6
chr20	17000000	chr20	17000000	192
chr20	13000000	chr20	18000000	2
chr20	14000000	chr20	18000000	1
chr20	15000000	chr20	18000000	1
chr20	16000000	chr20	18000000	1
chr20	17000000	chr20	18000000	4
chr20	18000000	chr20	18000000	207
chr20	13000000	chr20	19000000	1
chr20	19000000	chr20	19000000	217
chr20	11000000	chr20	20000000	2
chr20	19000000	chr20	20000000	4
chr20	20000000	chr20	20000000	209
chr20	6000000	chr20	21000000	2
chr20	13000000	chr20	21000000	1
chr20	16000000	chr20	21000000	1
chr20	18000000	chr20	21000000	2
chr20	20000000	chr20	21000000	4
chr20	21000000	chr20	21000000	194
chr20	0	chr20	22000000	1
chr20	8000000	chr20	22000000	1
chr20	13000000	chr20	22000000	1
chr20	19000000	chr20	22000000	2
chr20	20000000	chr20	22000000	2
chr20	21000000	chr20	22000000	3
chr20	22000000	chr20	22000000	198
chr20	6000000	chr20	23000000	1
chr20	7000000	chr20	23000000	1
chr20	12000000	chr20	23000000	2
chr20	20000000	chr20	23000000	1
chr20	22000000	chr20	23000000	1
chr20	23000000	chr20	23000000	207
chr20	8000000	chr20	24000000	1
chr20	10000000	chr20	24000000	1
chr20	13000000	chr20	24000000	1
chr20	20000000	chr20	24000000	1
chr20	22000000	chr20	24000000	1
chr20	23000000	chr20	24000000	5
chr20	24000000	chr20	24000000	220
chr20	6000000	chr20	25000000	3
chr20	10000000	chr20	25000000	1
chr20	13000000	chr20	25000000	2
chr20	17000000	chr20	25000000	1
chr20	18000000	chr20	25000000	1
chr20	19000000	chr20	25000000	2
chr20	23000000	chr20	25000000	1
chr20	24000000	chr20	25000000	2
chr20	25000000	chr20	25000000	163
chr20	16000000	chr20	26000000	2
chr20	17000000	chr20	26000000	1
chr20	18000000	chr20	26000000	2
chr20	20000000	chr20	26000000	1
chr20	21000000	chr20	26000000	1
chr20	26000000	chr20	26000000	51
chr20	0	chr20	29000000	1
chr20	14000000	chr20	29000000	1
chr20	25000000	chr20	29000000	2
chr20	29000000	chr20	29000000	81
chr20	13000000	chr20	30000000	1
chr20	30000000	chr20	30000000	201
chr20	30000000	chr20	31000000	6
chr20	31000000	chr20	31000000	216
chr20	31000000	chr20	32000000	5
chr20	32000000	chr20	32000000	194
chr20	30000000	chr20	33000000	1
chr20	32000000	chr20	33000000	3
chr20	33000000	chr20	33000000	215
chr20	30000000	chr20	34000000	2
chr20	32000000	chr20	34000000	2
chr20	33000000	chr20	34000000	5
chr20	34000000	chr20	34000000	195
chr20	31000000	chr20	35000000	1
chr20	33000000	chr20	35000000	2
chr20	34000000	chr20	35000000	2
chr20	35000000	chr20	35000000	212
chr20	32000000	chr20	36000000	2
chr20	34000000	chr20	36000000	1
chr20	35000000	chr20	36000000	4
chr20	36000000	chr20	36000000	218
chr20	30000000	chr20	37000000	1
chr20	35000000	chr20	37000000	1
chr20	36000000	chr20	37000000	4
chr20	37000000	chr20	37000000	228
chr20	32000000	chr20	38000000	1
chr20	37000000	chr20	38000000	3
chr20	38000000	chr20	38000000	203
chr20	34000000	chr20	39000000	2
chr20	37000000	chr20	39000000	1
