chr20	0	chr20	0	275
chr20	0	chr20	1000000	5
chr20	1000000	chr20	1000000	271
chr20	1000000	chr20	2000000	2
chr20	2000000	chr20	2000000	310
chr20	2000000	chr20	3000000	3
chr20	3000000	chr20	3000000	294
chr20	4000000	chr20	4000000	289
chr20	3000000	chr20	5000000	2
chr20	4000000	chr20	5000000	3
chr20	5000000	chr20	5000000	243
chr20	5000000	chr20	6000000	4
chr20	6000000	chr20	6000000	249
chr20	6000000	chr20	7000000	7
chr20	7000000	chr20	7000000	272
chr20	6000000	chr20	8000000	5
chr20	7000000	chr20	8000000	3
chr20	8000000	chr20	8000000	257
chr20	5000000	chr20	9000000	1
chr20	6000000	chr20	9000000	2
chr20	8000000	chr20	9000000	7
chr20	9000000	chr20	9000000	274
chr20	5000000	chr20	10000000	2
chr20	7000000	chr20	10000000	1
chr20	8000000	chr20	10000000	1
chr20	9000000	chr20	10000000	13
chr20	10000000	chr20	10000000	266
chr20	5000000	chr20	11000000	8
chr20	6000000	chr20	11000000	2
chr20	9000000	chr20	11000000	4
chr20	10000000	chr20	11000000	10
chr20	11000000	chr20	11000000	271
chr20	5000000	chr20	12000000	5
chr20	7000000	chr20	12000000	3
chr20	9000000	chr20	12000000	1
chr20	10000000	chr20	12000000	5
chr20	11000000	chr20	12000000	8
chr20	12000000	chr20	12000000	288
chr20	9000000	chr20	13000000	1
chr20	10000000	chr20	13000000	2
chr20	12000000	chr20	13000000	6
chr20	13000000	chr20	13000000	249
chr20	7000000	chr20	14000000	1
chr20	9000000	chr20	14000000	1
chr20	11000000	chr20	14000000	3
chr20	12000000	chr20	14000000	1
chr20	13000000	chr20	14000000	5
chr20	14000000	chr20	14000000	291
chr20	6000000	chr20	15000000	3
chr20	14000000	chr20	15000000	1
chr20	15000000	chr20	15000000	273
chr20	13000000	chr20	16000000	4
chr20	15000000	chr20	16000000	3
chr20	16000000	chr20	16000000	289
chr20	5000000	chr20	17000000	2
chr20	6000000	chr20	17000000	2
chr20	11000000	chr20	17000000	3
chr20	12000000	chr20	17000000	1
chr20	15000000	chr20	17000000	2
chr20	16000000	chr20	17000000	6
chr20	17000000	chr20	17000000	279
chr20	5000000	chr20	18000000	1
chr20	11000000	chr20	18000000	1
chr20	15000000	chr20	18000000	1
chr20	16000000	chr20	18000000	6
chr20	17000000	chr20	18000000	2
chr20	18000000	chr20	18000000	245
chr20	5000000	chr20	19000000	2
chr20	6000000	chr20	19000000	1
chr20	7000000	chr20	19000000	2
chr20	8000000	chr20	19000000	1
chr20	12000000	chr20	19000000	5
chr20	16000000	chr20	19000000	3
chr20	17000000	chr20	19000000	1
chr20	18000000	chr20	19000000	8
chr20	19000000	chr20	19000000	304
chr20	14000000	chr20	20000000	1
chr20	16000000	chr20	20000000	1
chr20	18000000	chr20	20000000	2
chr20	19000000	chr20	20000000	9
chr20	20000000	chr20	20000000	311
chr20	15000000	chr20	21000000	1
chr20	17000000	chr20	21000000	3
chr20	18000000	chr20	21000000	2
chr20	19000000	chr20	21000000	3
chr20	20000000	chr20	21000000	5
chr20	21000000	chr20	21000000	279
chr20	15000000	chr20	22000000	1
chr20	21000000	chr20	22000000	11
chr20	22000000	chr20	22000000	258
chr20	15000000	chr20	23000000	3
chr20	19000000	chr20	23000000	1
chr20	20000000	chr20	23000000	3
chr20	22000000	chr20	23000000	6
chr20	23000000	chr20	23000000	241
chr20	14000000	chr20	24000000	1
chr20	15000000	chr20	24000000	1
chr20	18000000	chr20	24000000	1
chr20	20000000	chr20	24000000	7
chr20	21000000	chr20	24000000	2
chr20	22000000	chr20	24000000	4
chr20	23000000	chr20	24000000	6
chr20	24000000	chr20	24000000	257
chr20	7000000	chr20	25000000	3
chr20	9000000	chr20	25000000	1
chr20	14000000	chr20	25000000	2
chr20	15000000	chr20	25000000	1
chr20	24000000	chr20	25000000	6
chr20	25000000	chr20	25000000	234
chr20	15000000	chr20	26000000	1
chr20	25000000	chr20	26000000	1
chr20	26000000	chr20	26000000	62
chr20	15000000	chr20	29000000	2
chr20	16000000	chr20	29000000	1
chr20	18000000	chr20	29000000	1
chr20	25000000	chr20	29000000	3
chr20	29000000	chr20	29000000	97
chr20	5000000	chr20	30000000	3
chr20	10000000	chr20	30000000	2
chr20	11000000	chr20	30000000	1
chr20	16000000	chr20	30000000	4
chr20	17000000	chr20	30000000	4
chr20	22000000	chr20	30000000	1
chr20	24000000	chr20	30000000	1
chr20	25000000	chr20	30000000	2
chr20	29000000	chr20	30000000	1
chr20	30000000	chr20	30000000	291
chr20	5000000	chr20	31000000	3
chr20	6000000	chr20	31000000	1
chr20	11000000	chr20	31000000	2
chr20	16000000	chr20	31000000	2
chr20	17000000	chr20	31000000	3
chr20	18000000	chr20	31000000	3
chr20	30000000	chr20	31000000	4
chr20	31000000	chr20	31000000	328
chr20	1000000	chr20	32000000	1
chr20	30000000	chr20	32000000	1
chr20	31000000	chr20	32000000	1
chr20	32000000	chr20	32000000	280
chr20	4000000	chr20	33000000	1
chr20	32000000	chr20	33000000	4
chr20	33000000	chr20	33000000	268
chr20	2000000	chr20	34000000	1
chr20	4000000	chr20	34000000	6
chr20	31000000	chr20	34000000	4
chr20	33000000	chr20	34000000	2
chr20	34000000	chr20	34000000	264
chr20	3000000	chr20	35000000	1
chr20	5000000	chr20	35000000	1
chr20	34000000	chr20	35000000	4
chr20	35000000	chr20	35000000	282
chr20	0	chr20	36000000	1
chr20	1000000	chr20	36000000	1
chr20	3000000	chr20	36000000	1
chr20	4000000	chr20	36000000	1
chr20	35000000	chr20	36000000	7
chr20	36000000	chr20	36000000	322
chr20	2000000	chr20	37000000	1
chr20	3000000	chr20	37000000	3
chr20	37000000	chr20	37000000	255
chr20	37000000	chr20	38000000	1
chr20	38000000	chr20	38000000	319
chr20	38000000	chr20	39000000	1
chr20	39000000	chr20	39000000	286
chr20	38000000	chr20	40000000	1
chr20	39000000	chr20	40000000	4
chr20	40000000	chr20	40000000	318
chr20	33000000	chr20	41000000	1
chr20	39000000	chr20	41000000	3
chr20	40000000	chr20	41000000	6
chr20	41000000	chr20	41000000	321
chr20	3000000	chr20	42000000	2
chr20	37000000	chr20	42000000	8
chr20	41000000	chr20	42000000	1
chr20	42000000	chr20	42000000	235
chr20	1000000	chr20	43000000	1
chr20	42000000	chr20	43000000	1
chr20	43000000	chr20	43000000	302
chr20	42000000	chr20	44000000	1
