chr20	1000000	1000000	234
chr20	0	2000000	3
chr20	2000000	2000000	246
chr20	0	3000000	1
chr20	3000000	3000000	215
chr20	4000000	4000000	206
chr20	0	5000000	3
chr20	4000000	5000000	4
chr20	5000000	5000000	207
chr20	4000000	6000000	1
chr20	6000000	6000000	229
chr20	2000000	7000000	1
chr20	4000000	7000000	2
chr20	6000000	7000000	3
chr20	7000000	7000000	236
chr20	6000000	8000000	3
chr20	7000000	8000000	3
chr20	8000000	8000000	218
chr20	9000000	9000000	236
chr20	7000000	10000000	1
chr20	8000000	10000000	1
chr20	9000000	10000000	1
chr20	10000000	10000000	219
chr20	5000000	11000000	1
chr20	6000000	11000000	3
chr20	8000000	11000000	3
chr20	9000000	11000000	1
chr20	10000000	11000000	11
chr20	11000000	11000000	198
chr20	1000000	12000000	1
chr20	6000000	12000000	1
chr20	8000000	12000000	2
chr20	10000000	12000000	3
chr20	11000000	12000000	4
chr20	12000000	12000000	212
chr20	4000000	13000000	4
chr20	5000000	13000000	2
chr20	10000000	13000000	1
chr20	11000000	13000000	1
chr20	12000000	13000000	4
chr20	13000000	13000000	227
chr20	8000000	14000000	1
chr20	11000000	14000000	1
chr20	12000000	14000000	2
chr20	13000000	14000000	4
chr20	14000000	14000000	215
chr20	12000000	15000000	1
chr20	14000000	15000000	9
chr20	15000000	15000000	233
chr20	2000000	16000000	1
chr20	10000000	16000000	2
chr20	15000000	16000000	5
chr20	16000000	16000000	224
chr20	4000000	17000000	1
chr20	8000000	17000000	1
chr20	14000000	17000000	1
chr20	15000000	17000000	1
chr20	16000000	17000000	3
chr20	17000000	17000000	256
chr20	17000000	18000000	1
chr20	18000000	18000000	212
chr20	16000000	19000000	1
chr20	17000000	19000000	1
chr20	18000000	19000000	6
chr20	19000000	19000000	253
chr20	2000000	20000000	1
chr20	3000000	20000000	1
chr20	19000000	20000000	5
chr20	20000000	20000000	230
chr20	15000000	21000000	1
chr20	17000000	21000000	1
chr20	20000000	21000000	4
chr20	21000000	21000000	241
chr20	1000000	22000000	1
chr20	2000000	22000000	1
chr20	12000000	22000000	1
chr20	15000000	22000000	1
chr20	16000000	22000000	2
chr20	18000000	22000000	2
chr20	19000000	22000000	3
chr20	21000000	22000000	4
chr20	22000000	22000000	228
chr20	2000000	23000000	1
chr20	15000000	23000000	1
chr20	16000000	23000000	1
chr20	18000000	23000000	3
chr20	19000000	23000000	1
chr20	21000000	23000000	1
chr20	22000000	23000000	1
chr20	23000000	23000000	240
chr20	20000000	24000000	1
chr20	21000000	24000000	2
chr20	24000000	24000000	243
chr20	20000000	25000000	2
chr20	21000000	25000000	1
chr20	23000000	25000000	1
chr20	24000000	25000000	3
chr20	25000000	25000000	179
chr20	1000000	26000000	1
chr20	10000000	26000000	1
chr20	26000000	26000000	47
chr20	0	29000000	1
chr20	1000000	29000000	2
chr20	25000000	29000000	1
chr20	29000000	29000000	82
chr20	3000000	30000000	1
chr20	9000000	30000000	1
chr20	29000000	30000000	2
chr20	30000000	30000000	253
chr20	10000000	31000000	1
chr20	30000000	31000000	5
chr20	31000000	31000000	216
chr20	9000000	32000000	1
