chr22	16000000	16000000	6
chr22	17000000	17000000	43
chr22	17000000	18000000	2
chr22	18000000	18000000	27
chr22	19000000	19000000	52
chr22	19000000	20000000	1
chr22	20000000	20000000	30
chr22	20000000	21000000	1
chr22	21000000	21000000	24
chr22	22000000	22000000	53
chr22	20000000	23000000	1
chr22	23000000	23000000	49
chr22	20000000	24000000	1
chr22	23000000	24000000	1
chr22	24000000	24000000	50
chr22	23000000	25000000	1
chr22	24000000	25000000	3
chr22	25000000	25000000	44
chr22	24000000	26000000	1
chr22	25000000	26000000	1
chr22	26000000	26000000	53
chr22	27000000	27000000	47
chr22	25000000	28000000	1
chr22	28000000	28000000	58
chr22	24000000	29000000	1
chr22	28000000	29000000	1
chr22	29000000	29000000	50
chr22	20000000	30000000	1
chr22	23000000	30000000	1
chr22	24000000	30000000	1
chr22	30000000	30000000	45
chr22	22000000	31000000	1
chr22	31000000	31000000	47
chr22	32000000	32000000	56
chr22	32000000	33000000	3
chr22	33000000	33000000	46
chr22	23000000	34000000	1
chr22	34000000	34000000	59
chr22	31000000	35000000	1
chr22	34000000	35000000	2
chr22	35000000	35000000	56
chr22	32000000	36000000	1
chr22	33000000	36000000	2
chr22	34000000	36000000	1
chr22	36000000	36000000	68
chr22	19000000	37000000	1
chr22	23000000	37000000	1
chr22	32000000	37000000	1
chr22	34000000	37000000	2
chr22	35000000	37000000	1
chr22	37000000	37000000	58
chr22	37000000	38000000	1
chr22	38000000	38000000	56
chr22	39000000	39000000	48
chr22	40000000	40000000	54
chr22	39000000	41000000	1
chr22	40000000	41000000	1
chr22	41000000	41000000	54
chr22	18000000	42000000	2
chr22	38000000	42000000	1
chr22	42000000	42000000	51
chr22	43000000	43000000	50
chr22	44000000	44000000	53
chr22	44000000	45000000	1
chr22	45000000	45000000	49
chr22	44000000	46000000	1
chr22	46000000	46000000	61
chr22	45000000	47000000	1
chr22	46000000	47000000	3
chr22	47000000	47000000	59
chr22	35000000	48000000	1
chr22	43000000	48000000	1
chr22	48000000	48000000	40
chr22	46000000	49000000	1
chr22	48000000	49000000	1
chr22	49000000	49000000	48
chr22	41000000	50000000	1
chr22	44000000	50000000	1
chr22	49000000	50000000	3
chr22	50000000	50000000	61
chr22	51000000	51000000	10
