chr20	0	1000000	1
chr20	1000000	1000000	195
chr20	0	2000000	1
chr20	1000000	2000000	7
chr20	2000000	2000000	228
chr20	0	3000000	2
chr20	1000000	3000000	1
chr20	2000000	3000000	3
chr20	3000000	3000000	188
chr20	0	4000000	2
chr20	1000000	4000000	1
chr20	2000000	4000000	1
chr20	3000000	4000000	2
chr20	4000000	4000000	205
chr20	4000000	5000000	4
chr20	5000000	5000000	192
chr20	5000000	6000000	7
chr20	6000000	6000000	208
chr20	4000000	7000000	1
chr20	6000000	7000000	7
chr20	7000000	7000000	188
chr20	6000000	8000000	4
chr20	7000000	8000000	7
chr20	8000000	8000000	211
chr20	6000000	9000000	1
chr20	7000000	9000000	1
chr20	8000000	9000000	12
chr20	9000000	9000000	173
chr20	4000000	10000000	1
chr20	5000000	10000000	1
chr20	6000000	10000000	5
chr20	7000000	10000000	4
chr20	8000000	10000000	3
chr20	9000000	10000000	4
chr20	10000000	10000000	218
chr20	5000000	11000000	3
chr20	6000000	11000000	5
chr20	8000000	11000000	1
chr20	9000000	11000000	1
chr20	10000000	11000000	5
chr20	11000000	11000000	244
chr20	5000000	12000000	2
chr20	6000000	12000000	1
chr20	8000000	12000000	5
chr20	9000000	12000000	3
chr20	11000000	12000000	3
chr20	12000000	12000000	178
chr20	12000000	13000000	3
chr20	13000000	13000000	206
chr20	8000000	14000000	1
chr20	10000000	14000000	2
chr20	13000000	14000000	11
chr20	14000000	14000000	218
chr20	6000000	15000000	1
chr20	9000000	15000000	1
chr20	12000000	15000000	6
chr20	14000000	15000000	12
chr20	15000000	15000000	214
chr20	7000000	16000000	1
chr20	11000000	16000000	1
chr20	12000000	16000000	2
chr20	14000000	16000000	3
chr20	15000000	16000000	11
chr20	16000000	16000000	237
chr20	0	17000000	1
chr20	2000000	17000000	3
chr20	5000000	17000000	1
chr20	6000000	17000000	1
chr20	11000000	17000000	1
chr20	12000000	17000000	3
chr20	13000000	17000000	2
chr20	14000000	17000000	1
chr20	15000000	17000000	2
chr20	16000000	17000000	3
chr20	17000000	17000000	196
chr20	5000000	18000000	3
chr20	17000000	18000000	3
chr20	18000000	18000000	205
chr20	18000000	19000000	5
chr20	19000000	19000000	216
chr20	4000000	20000000	1
chr20	17000000	20000000	1
chr20	20000000	20000000	239
chr20	13000000	21000000	1
chr20	15000000	21000000	2
chr20	19000000	21000000	2
chr20	20000000	21000000	6
chr20	21000000	21000000	203
chr20	13000000	22000000	2
chr20	17000000	22000000	4
chr20	18000000	22000000	1
chr20	20000000	22000000	2
chr20	21000000	22000000	2
chr20	22000000	22000000	224
chr20	17000000	23000000	1
chr20	18000000	23000000	1
chr20	22000000	23000000	6
chr20	23000000	23000000	194
chr20	9000000	24000000	1
chr20	21000000	24000000	1
chr20	23000000	24000000	3
chr20	24000000	24000000	247
chr20	17000000	25000000	1
chr20	23000000	25000000	1
chr20	24000000	25000000	4
chr20	25000000	25000000	201
chr20	23000000	26000000	3
chr20	25000000	26000000	5
chr20	26000000	26000000	44
chr20	18000000	29000000	1
chr20	19000000	29000000	1
chr20	22000000	29000000	1
chr20	25000000	29000000	1
chr20	29000000	29000000	71
chr20	5000000	30000000	2
chr20	10000000	30000000	1
chr20	11000000	30000000	1
chr20	18000000	30000000	1
chr20	19000000	30000000	2
chr20	22000000	30000000	2
chr20	23000000	30000000	5
chr20	24000000	30000000	4
chr20	29000000	30000000	1
chr20	30000000	30000000	214
chr20	5000000	31000000	1
chr20	6000000	31000000	2
chr20	7000000	31000000	1
chr20	12000000	31000000	2
chr20	30000000	31000000	2
chr20	31000000	31000000	251
chr20	31000000	32000000	4
chr20	32000000	32000000	191
chr20	30000000	33000000	1
chr20	31000000	33000000	1
chr20	32000000	33000000	13
chr20	33000000	33000000	209
chr20	5000000	34000000	1
chr20	6000000	34000000	1
chr20	30000000	34000000	6
chr20	31000000	34000000	4
chr20	32000000	34000000	3
chr20	33000000	34000000	2
chr20	34000000	34000000	201
chr20	32000000	35000000	5
chr20	33000000	35000000	3
chr20	34000000	35000000	12
chr20	35000000	35000000	209
chr20	0	36000000	1
chr20	32000000	36000000	1
chr20	33000000	36000000	2
chr20	34000000	36000000	3
chr20	35000000	36000000	9
chr20	36000000	36000000	238
chr20	19000000	37000000	1
chr20	32000000	37000000	1
chr20	35000000	37000000	2
chr20	36000000	37000000	3
chr20	37000000	37000000	216
chr20	36000000	38000000	2
chr20	37000000	38000000	1
chr20	38000000	38000000	187
chr20	31000000	39000000	2
chr20	37000000	39000000	5
chr20	38000000	39000000	4
chr20	39000000	39000000	241
chr20	5000000	40000000	2
chr20	36000000	40000000	2
chr20	37000000	40000000	1
chr20	38000000	40000000	7
chr20	39000000	40000000	3
chr20	40000000	40000000	225
chr20	4000000	41000000	1
chr20	5000000	41000000	1
chr20	36000000	41000000	1
chr20	37000000	41000000	1
chr20	38000000	41000000	5
chr20	40000000	41000000	9
chr20	41000000	41000000	207
chr20	5000000	42000000	1
chr20	34000000	42000000	2
chr20	35000000	42000000	1
chr20	36000000	42000000	1
chr20	40000000	42000000	3
chr20	42000000	42000000	224
chr20	6000000	43000000	1
chr20	34000000	43000000	1
chr20	35000000	43000000	6
chr20	36000000	43000000	2
chr20	37000000	43000000	3
chr20	39000000	43000000	1
chr20	40000000	43000000	1
chr20	41000000	43000000	1
chr20	42000000	43000000	1
chr20	43000000	43000000	235
chr20	3000000	44000000	2
chr20	36000000	44000000	1
chr20	37000000	44000000	2
chr20	41000000	44000000	1
chr20	42000000	44000000	6
chr20	43000000	44000000	3
chr20	44000000	44000000	256
chr20	3000000	45000000	1
chr20	4000000	45000000	3
chr20	5000000	45000000	1
chr20	7000000	45000000	1
chr20	8000000	45000000	1
chr20	9000000	45000000	2
chr20	10000000	45000000	1
chr20	36000000	45000000	2
chr20	37000000	45000000	2
chr20	38000000	45000000	1
chr20	39000000	45000000	1
chr20	40000000	45000000	3
chr20	41000000	45000000	2
chr20	42000000	45000000	2
chr20	44000000	45000000	4
chr20	45000000	45000000	232
chr20	3000000	46000000	2
chr20	5000000	46000000	1
chr20	37000000	46000000	2
chr20	38000000	46000000	5
chr20	40000000	46000000	3
chr20	41000000	46000000	2
chr20	44000000	46000000	1
chr20	45000000	46000000	3
chr20	46000000	46000000	216
chr20	38000000	47000000	1
chr20	39000000	47000000	3
chr20	40000000	47000000	5
chr20	41000000	47000000	1
chr20	42000000	47000000	1
chr20	45000000	47000000	3
chr20	46000000	47000000	3
chr20	47000000	47000000	220
chr20	5000000	48000000	1
chr20	8000000	48000000	1
chr20	9000000	48000000	1
chr20	10000000	48000000	2
chr20	11000000	48000000	1
chr20	31000000	48000000	5
chr20	32000000	48000000	1
chr20	34000000	48000000	1
chr20	38000000	48000000	2
chr20	39000000	48000000	2
chr20	48000000	48000000	204
chr20	4000000	49000000	2
chr20	5000000	49000000	2
chr20	7000000	49000000	1
chr20	11000000	49000000	1
chr20	34000000	49000000	1
chr20	36000000	49000000	2
chr20	38000000	49000000	1
chr20	41000000	49000000	1
chr20	46000000	49000000	1
chr20	47000000	49000000	3
chr20	48000000	49000000	4
chr20	49000000	49000000	221
chr20	7000000	50000000	3
chr20	8000000	50000000	2
chr20	9000000	50000000	3
chr20	10000000	50000000	3
chr20	11000000	50000000	1
chr20	14000000	50000000	1
chr20	31000000	50000000	1
chr20	35000000	50000000	1
