chr20	0	chr20	0	213
chr20	0	chr20	1000000	1
chr20	1000000	chr20	1000000	195
chr20	2000000	chr20	2000000	204
chr20	1000000	chr20	3000000	2
chr20	2000000	chr20	3000000	5
chr20	3000000	chr20	3000000	207
chr20	1000000	chr20	4000000	1
chr20	3000000	chr20	4000000	1
chr20	4000000	chr20	4000000	220
chr20	5000000	chr20	5000000	193
chr20	4000000	chr20	6000000	1
chr20	5000000	chr20	6000000	2
chr20	6000000	chr20	6000000	181
chr20	6000000	chr20	7000000	5
chr20	7000000	chr20	7000000	179
chr20	5000000	chr20	8000000	1
chr20	6000000	chr20	8000000	8
chr20	7000000	chr20	8000000	10
chr20	8000000	chr20	8000000	194
chr20	5000000	chr20	9000000	1
chr20	8000000	chr20	9000000	5
chr20	9000000	chr20	9000000	188
chr20	9000000	chr20	10000000	10
chr20	10000000	chr20	10000000	157
chr20	8000000	chr20	11000000	3
chr20	9000000	chr20	11000000	3
chr20	10000000	chr20	11000000	11
chr20	11000000	chr20	11000000	190
chr20	10000000	chr20	12000000	9
chr20	11000000	chr20	12000000	9
chr20	12000000	chr20	12000000	172
chr20	10000000	chr20	13000000	1
chr20	11000000	chr20	13000000	5
chr20	12000000	chr20	13000000	7
chr20	13000000	chr20	13000000	195
chr20	12000000	chr20	14000000	1
chr20	13000000	chr20	14000000	2
chr20	14000000	chr20	14000000	171
chr20	14000000	chr20	15000000	4
chr20	15000000	chr20	15000000	196
chr20	9000000	chr20	16000000	1
chr20	13000000	chr20	16000000	2
chr20	14000000	chr20	16000000	4
chr20	15000000	chr20	16000000	4
chr20	16000000	chr20	16000000	180
chr20	16000000	chr20	17000000	2
chr20	17000000	chr20	17000000	180
chr20	0	chr20	18000000	1
chr20	4000000	chr20	18000000	1
chr20	5000000	chr20	18000000	1
chr20	14000000	chr20	18000000	3
chr20	15000000	chr20	18000000	1
chr20	17000000	chr20	18000000	3
chr20	18000000	chr20	18000000	210
chr20	6000000	chr20	19000000	1
chr20	18000000	chr20	19000000	7
chr20	19000000	chr20	19000000	200
chr20	7000000	chr20	20000000	3
chr20	8000000	chr20	20000000	2
chr20	11000000	chr20	20000000	2
